Date,Iteration,Container,CellSizeFactor,Traversal,Load Estimator,Data Layout,Newton 3,sample0,sample1,sample2,Reduced,Smoothed
2024-05-23 05:46:42,2,LinkedCells,1.000000,lc_c01,none,AoS,disabled,24414856,24611402,24712166,24591747,24591747
2024-05-23 05:47:00,5,LinkedCells,1.000000,lc_c01,none,SoA,disabled,47859130,21164189,21078402,23756474,23756474
2024-05-23 05:47:18,8,LinkedCells,1.000000,lc_c04,none,AoS,disabled,21575656,21001044,21116229,21058505,21058505
2024-05-23 05:47:38,11,LinkedCells,1.000000,lc_c04,none,AoS,enabled,14652852,14706729,14598127,14603599,14603599
2024-05-23 05:47:55,14,LinkedCells,1.000000,lc_c04,none,SoA,disabled,23096486,19911686,21560952,20230166,20230166
2024-05-23 05:48:12,17,LinkedCells,1.000000,lc_c04,none,SoA,enabled,14934449,14665431,14926006,14692332,14692332
2024-05-23 05:48:31,20,LinkedCells,1.000000,lc_c08,none,AoS,disabled,21129702,21462961,21190733,21184629,21184629
2024-05-23 05:48:50,23,LinkedCells,1.000000,lc_c08,none,AoS,enabled,15403945,15009756,15250531,15049174,15049174
2024-05-23 05:49:07,26,LinkedCells,1.000000,lc_c08,none,SoA,disabled,24881863,24633833,22547739,22781151,22781151
2024-05-23 05:49:26,29,LinkedCells,1.000000,lc_c08,none,SoA,enabled,15741675,16279883,19066234,16226062,16226062
2024-05-23 05:49:45,32,LinkedCells,1.000000,lc_c18,none,AoS,disabled,22217785,22401394,22171087,22175756,22175756
2024-05-23 05:50:04,35,LinkedCells,1.000000,lc_c18,none,AoS,enabled,16256944,16421222,16357568,16347505,16347505
2024-05-23 05:50:21,38,LinkedCells,1.000000,lc_c18,none,SoA,disabled,25161109,25650272,23807381,23942753,23942753
2024-05-23 05:50:36,41,LinkedCells,1.000000,lc_c18,none,SoA,enabled,18674816,19208702,18934363,18908408,18908408
2024-05-23 05:50:57,44,LinkedCells,1.000000,lc_sliced,none,AoS,disabled,20805420,20828724,20558364,20583069,20583069
2024-05-23 05:51:18,47,LinkedCells,1.000000,lc_sliced,none,AoS,enabled,14158615,13966656,14088453,13985851,13985851
2024-05-23 05:51:35,50,LinkedCells,1.000000,lc_sliced,none,SoA,disabled,23117275,19757833,20543068,20093777,20093777
2024-05-23 05:51:52,53,LinkedCells,1.000000,lc_sliced,none,SoA,enabled,13592176,13745673,13121275,13168365,13168365
2024-05-23 05:52:11,56,LinkedCells,1.000000,lc_sliced_balanced,none,AoS,disabled,24648067,24851030,25107461,24830733,24830733
2024-05-23 05:52:29,59,LinkedCells,1.000000,lc_sliced_balanced,none,AoS,enabled,17034943,17086161,17056585,17054420,17054420
2024-05-23 05:52:46,62,LinkedCells,1.000000,lc_sliced_balanced,none,SoA,disabled,22239191,22519805,20871372,21008153,21008153
2024-05-23 05:53:04,65,LinkedCells,1.000000,lc_sliced_balanced,none,SoA,enabled,13376472,14531398,13320550,13326142,13326142
2024-05-23 05:53:23,68,LinkedCells,1.000000,lc_sliced_balanced,squared-particles-per-cell,AoS,disabled,24567271,23503612,24365219,23609977,23609977
2024-05-23 05:53:42,71,LinkedCells,1.000000,lc_sliced_balanced,squared-particles-per-cell,AoS,enabled,14452956,16506091,16599153,16300777,16300777
2024-05-23 05:54:00,74,LinkedCells,1.000000,lc_sliced_balanced,squared-particles-per-cell,SoA,disabled,33411741,20082185,20396862,21415140,21415140
2024-05-23 05:54:17,77,LinkedCells,1.000000,lc_sliced_balanced,squared-particles-per-cell,SoA,enabled,14587649,14351589,14227446,14263466,14263466
2024-05-23 05:54:36,80,LinkedCells,1.000000,lc_sliced_c02,none,AoS,disabled,20593292,20472118,20587506,20484235,20484235
2024-05-23 05:54:56,83,LinkedCells,1.000000,lc_sliced_c02,none,AoS,enabled,14636651,14314187,14357836,14346433,14346433
2024-05-23 05:55:14,86,LinkedCells,1.000000,lc_sliced_c02,none,SoA,disabled,27117091,20652219,20493341,21155716,21155716
2024-05-23 05:55:30,89,LinkedCells,1.000000,lc_sliced_c02,none,SoA,enabled,14399899,14533089,14551885,14519770,14519770
2024-05-23 05:55:45,92,VerletClusterLists,1.000000,vcl_c01_balanced,none,AoS,disabled,38716516,19570007,16967404,19142315,19142315
2024-05-23 05:55:58,95,VerletClusterLists,1.000000,vcl_c01_balanced,none,SoA,disabled,25187235,9390271,9653756,10969967,10969967
2024-05-23 05:56:11,98,VerletClusterLists,1.000000,vcl_c06,none,AoS,disabled,32957015,17908680,18035365,19413513,19413513
