Date,Iteration,Container,CellSizeFactor,Traversal,Load Estimator,Data Layout,Newton 3,sample0,sample1,sample2,Reduced,Smoothed
2024-05-21 17:30:18,2,LinkedCells,1.000000,lc_c01,none,AoS,disabled,125332520,125338925,125639208,125338498,125338498
2024-05-21 17:30:19,5,LinkedCells,1.000000,lc_c01,none,SoA,disabled,40022933,36572642,36807474,36802661,36802661
2024-05-21 17:30:19,8,LinkedCells,1.000000,lc_c01_combined_SoA,none,SoA,disabled,32963194,32175151,31431519,31533630,31533630
2024-05-21 17:30:19,11,LinkedCells,1.000000,lc_c04,none,AoS,disabled,142398071,146857347,144627467,144478840,144478840
2024-05-21 17:30:20,14,LinkedCells,1.000000,lc_c04,none,AoS,enabled,92941294,89614300,90668375,89836099,89836099
2024-05-21 17:30:20,17,LinkedCells,1.000000,lc_c04,none,SoA,disabled,45320623,42539401,42324117,42523884,42523884
2024-05-21 17:30:20,20,LinkedCells,1.000000,lc_c04,none,SoA,enabled,24380936,23839212,24326800,23875326,23875326
2024-05-21 17:30:20,23,LinkedCells,1.000000,lc_c04_HCP,none,AoS,disabled,146427644,145982410,146331625,146012092,146012092
2024-05-21 17:30:21,26,LinkedCells,1.000000,lc_c04_HCP,none,AoS,enabled,91905124,92186580,92081634,92069866,92069866
2024-05-21 17:30:21,29,LinkedCells,1.000000,lc_c04_HCP,none,SoA,disabled,42963280,42814479,42442649,42477357,42477357
2024-05-21 17:30:21,32,LinkedCells,1.000000,lc_c04_HCP,none,SoA,enabled,24215420,24164098,23701788,23736030,23736030
2024-05-21 17:30:21,35,LinkedCells,1.000000,lc_c04_combined_SoA,none,SoA,disabled,49412454,48326139,48721636,48398560,48398560
2024-05-21 17:30:21,38,LinkedCells,1.000000,lc_c04_combined_SoA,none,SoA,enabled,28267188,28206493,27967577,27987551,27987551
2024-05-21 17:30:22,41,LinkedCells,1.000000,lc_c08,none,AoS,disabled,144493925,144479199,144473118,144474505,144474505
2024-05-21 17:30:22,44,LinkedCells,1.000000,lc_c08,none,AoS,enabled,91129199,90836745,91277171,90856241,90856241
2024-05-21 17:30:22,47,LinkedCells,1.000000,lc_c08,none,SoA,disabled,44424919,43408993,43891841,43476721,43476721
2024-05-21 17:30:22,50,LinkedCells,1.000000,lc_c08,none,SoA,enabled,24284754,24279466,24882301,24279818,24279818
2024-05-21 17:30:23,53,LinkedCells,1.000000,lc_c18,none,AoS,disabled,113490286,116162957,112957773,112993273,112993273
2024-05-21 17:30:23,56,LinkedCells,1.000000,lc_c18,none,AoS,enabled,72402920,72032979,72500634,72057641,72057641
2024-05-21 17:30:23,59,LinkedCells,1.000000,lc_c18,none,SoA,disabled,45073297,43000290,43332446,43138490,43138490
2024-05-21 17:30:23,62,LinkedCells,1.000000,lc_c18,none,SoA,enabled,24339825,24227641,24530581,24235119,24235119
2024-05-21 17:30:24,65,LinkedCells,1.000000,lc_sliced,none,AoS,disabled,147593506,144960340,142683087,143010448,143010448
2024-05-21 17:30:24,68,LinkedCells,1.000000,lc_sliced,none,AoS,enabled,92616550,90172210,91337522,90335166,90335166
2024-05-21 17:30:24,71,LinkedCells,1.000000,lc_sliced,none,SoA,disabled,43321957,42583215,42680134,42632464,42632464
2024-05-21 17:30:25,74,LinkedCells,1.000000,lc_sliced,none,SoA,enabled,23431198,23742768,23311113,23319118,23319118
