Date,Iteration,Container,CellSizeFactor,Traversal,Load Estimator,Data Layout,Newton 3,sample0,sample1,sample2,Reduced,Smoothed
2024-05-22 16:44:40,2,LinkedCells,1.000000,lc_c01,none,AoS,disabled,14186887,14466688,14455366,14428518,14428518
2024-05-22 16:44:41,5,LinkedCells,1.000000,lc_c01,none,SoA,disabled,7081742,6353543,6129217,6224469,6224469
2024-05-22 16:44:43,8,LinkedCells,1.000000,lc_c04,none,AoS,disabled,12568547,12965765,12165027,12205379,12205379
2024-05-22 16:44:44,11,LinkedCells,1.000000,lc_c04,none,AoS,enabled,8963354,8330532,8546351,8393814,8393814
2024-05-22 16:44:46,14,LinkedCells,1.000000,lc_c04,none,SoA,disabled,6052427,5936569,6197138,5948154,5948154
2024-05-22 16:44:47,17,LinkedCells,1.000000,lc_c04,none,SoA,enabled,4199214,4385377,3887863,3918998,3918998
2024-05-22 16:44:49,20,LinkedCells,1.000000,lc_c08,none,AoS,disabled,12243985,12658159,13014779,12616741,12616741
2024-05-22 16:44:50,23,LinkedCells,1.000000,lc_c08,none,AoS,enabled,8255191,9315774,8256710,8256558,8256558
2024-05-22 16:44:51,26,LinkedCells,1.000000,lc_c08,none,SoA,disabled,6681115,6723286,6381170,6411164,6411164
2024-05-22 16:44:52,29,LinkedCells,1.000000,lc_c08,none,SoA,enabled,3946669,3946742,4391257,3946734,3946734
2024-05-22 16:44:53,32,LinkedCells,1.000000,lc_c18,none,AoS,disabled,10886517,10363908,10273904,10335165,10335165
2024-05-22 16:44:55,35,LinkedCells,1.000000,lc_c18,none,AoS,enabled,7124101,7032175,7040344,7041367,7041367
2024-05-22 16:44:56,38,LinkedCells,1.000000,lc_c18,none,SoA,disabled,6314099,6298917,6436197,6300435,6300435
2024-05-22 16:44:57,41,LinkedCells,1.000000,lc_c18,none,SoA,enabled,4389818,4302017,4269489,4281521,4281521
2024-05-22 16:44:59,44,LinkedCells,1.000000,lc_sliced,none,AoS,disabled,12564787,12326704,12961483,12350512,12350512
2024-05-22 16:45:01,47,LinkedCells,1.000000,lc_sliced,none,AoS,enabled,8222822,8235054,8154694,8161506,8161506
2024-05-22 16:45:02,50,LinkedCells,1.000000,lc_sliced,none,SoA,disabled,5452734,5938938,5573723,5561624,5561624
2024-05-22 16:45:03,53,LinkedCells,1.000000,lc_sliced,none,SoA,enabled,3746468,3754902,3368455,3406256,3406256
2024-05-22 16:45:05,56,LinkedCells,1.000000,lc_sliced_balanced,none,AoS,disabled,11831242,11868419,11997948,11864701,11864701
2024-05-22 16:45:06,59,LinkedCells,1.000000,lc_sliced_balanced,none,AoS,enabled,8410932,8053688,8047557,8083894,8083894
2024-05-22 16:45:07,62,LinkedCells,1.000000,lc_sliced_balanced,none,SoA,disabled,5453403,5321099,5677528,5334329,5334329
2024-05-22 16:45:08,65,LinkedCells,1.000000,lc_sliced_balanced,none,SoA,enabled,3276143,3518894,3318861,3314589,3314589
2024-05-22 16:45:09,68,LinkedCells,1.000000,lc_sliced_balanced,squared-particles-per-cell,AoS,disabled,11963614,12355865,12068010,12057570,12057570
2024-05-22 16:45:11,71,LinkedCells,1.000000,lc_sliced_balanced,squared-particles-per-cell,AoS,enabled,8094916,8002684,8477946,8011907,8011907
2024-05-22 16:45:12,74,LinkedCells,1.000000,lc_sliced_balanced,squared-particles-per-cell,SoA,disabled,6189622,5901956,5554154,5617700,5617700
2024-05-22 16:45:12,77,LinkedCells,1.000000,lc_sliced_balanced,squared-particles-per-cell,SoA,enabled,3550369,3345665,3576780,3366135,3366135
2024-05-22 16:45:14,80,LinkedCells,1.000000,lc_sliced_c02,none,AoS,disabled,11994450,11891194,12288662,11901519,11901519
2024-05-22 16:45:16,83,LinkedCells,1.000000,lc_sliced_c02,none,AoS,enabled,8513387,8264112,8578665,8289039,8289039
2024-05-22 16:45:17,86,LinkedCells,1.000000,lc_sliced_c02,none,SoA,disabled,6261710,5381784,5941741,5469776,5469776
2024-05-22 16:45:19,89,LinkedCells,1.000000,lc_sliced_c02,none,SoA,enabled,3837465,3676768,3698068,3692837,3692837
2024-05-22 16:45:21,92,VerletClusterLists,1.000000,vcl_c01_balanced,none,AoS,disabled,25168142,16214130,16285316,17109531,17109531
2024-05-22 16:45:23,95,VerletClusterLists,1.000000,vcl_c01_balanced,none,SoA,disabled,14240321,6237266,6147859,6957105,6957105
2024-05-22 16:45:26,98,VerletClusterLists,1.000000,vcl_c06,none,AoS,disabled,23796094,15998063,16408029,16777866,16777866
2024-05-22 16:45:27,101,VerletClusterLists,1.000000,vcl_c06,none,AoS,enabled,12699641,8255286,8399805,8699721,8699721
2024-05-22 16:45:30,104,VerletClusterLists,1.000000,vcl_c06,none,SoA,disabled,14482020,6216582,6376541,7043125,7043125
2024-05-22 16:45:32,107,VerletClusterLists,1.000000,vcl_c06,none,SoA,enabled,7720594,3191025,3435515,3643981,3643981
2024-05-22 16:45:34,110,VerletClusterLists,1.000000,vcl_cluster_iteration,none,AoS,disabled,25475295,17693055,17464373,18265465,18265465
2024-05-22 16:45:37,113,VerletClusterLists,1.000000,vcl_cluster_iteration,none,SoA,disabled,14389590,6652321,6329969,7135931,7135931
2024-05-22 16:45:39,116,VerletLists,1.000000,vl_list_iteration,none,AoS,disabled,24110616,6779046,6568202,8322443,8322443
2024-05-22 16:45:41,119,VerletLists,1.000000,vl_list_iteration,none,SoA,disabled,30049564,4043112,4208319,6643757,6643757
2024-05-22 16:45:43,122,VerletListsCells,1.000000,vlc_c01,none,AoS,disabled,18317735,5334266,5432517,6632612,6632612
2024-05-22 16:45:46,125,VerletListsCells,1.000000,vlc_c01,none,SoA,disabled,30590027,4308569,4309202,6936714,6936714
2024-05-22 16:45:48,128,VerletListsCells,1.000000,vlc_c18,none,AoS,disabled,17023578,6124194,5818950,6939412,6939412
2024-05-22 16:45:51,131,VerletListsCells,1.000000,vlc_c18,none,AoS,enabled,10971246,3426393,3401581,4158547,4158547
2024-05-22 16:45:52,134,VerletListsCells,1.000000,vlc_c18,none,SoA,disabled,31836861,4583453,4607924,7308793,7308793
2024-05-22 16:45:55,137,VerletListsCells,1.000000,vlc_c18,none,SoA,enabled,25291387,3507895,3284161,5484883,5484883
2024-05-22 16:45:57,140,VerletListsCells,1.000000,vlc_sliced_c02,none,AoS,disabled,16704674,5665488,5526886,6644664,6644664
2024-05-22 16:45:59,143,VerletListsCells,1.000000,vlc_sliced_c02,none,AoS,enabled,9834987,3123765,3138899,3794887,3794887
2024-05-22 16:46:02,146,VerletListsCells,1.000000,vlc_sliced_c02,none,SoA,disabled,33693097,4534209,4319039,7256444,7256444
2024-05-22 16:46:04,149,VerletListsCells,1.000000,vlc_sliced_c02,none,SoA,enabled,24038220,3344980,2825428,4946707,4946707
2024-05-22 16:46:11,1152,LinkedCells,1.000000,lc_c01,none,AoS,disabled,15495739,15541604,15368317,15381059,15381059
2024-05-22 16:46:11,1155,LinkedCells,1.000000,lc_c01,none,SoA,disabled,6294520,6234055,6217227,6224956,6224956
2024-05-22 16:46:11,1158,LinkedCells,1.000000,lc_c04,none,AoS,disabled,13175453,13278126,13144766,13147834,13147834
2024-05-22 16:46:11,1161,LinkedCells,1.000000,lc_c04,none,AoS,enabled,8800992,8796115,8804314,8796602,8796602
2024-05-22 16:46:11,1164,LinkedCells,1.000000,lc_c04,none,SoA,disabled,6102335,6081324,6072596,6075569,6075569
2024-05-22 16:46:11,1167,LinkedCells,1.000000,lc_c04,none,SoA,enabled,4104310,4104939,4124442,4104876,4104876
2024-05-22 16:46:11,1170,LinkedCells,1.000000,lc_c08,none,AoS,disabled,12796967,12967563,12970398,12950503,12950503
2024-05-22 16:46:11,1173,LinkedCells,1.000000,lc_c08,none,AoS,enabled,8879380,8842656,8950824,8846328,8846328
2024-05-22 16:46:11,1176,LinkedCells,1.000000,lc_c08,none,SoA,disabled,6907087,6212639,6234618,6282083,6282083
2024-05-22 16:46:12,1179,LinkedCells,1.000000,lc_c08,none,SoA,enabled,4281755,4269112,4268847,4270137,4270137
2024-05-22 16:46:12,1182,LinkedCells,1.000000,lc_c18,none,AoS,disabled,11708741,11819609,11690424,11692255,11692255
2024-05-22 16:46:12,1185,LinkedCells,1.000000,lc_c18,none,AoS,enabled,8184159,8169185,8210968,8170682,8170682
2024-05-22 16:46:12,1188,LinkedCells,1.000000,lc_c18,none,SoA,disabled,6515837,6534310,6519163,6518830,6518830
2024-05-22 16:46:12,1191,LinkedCells,1.000000,lc_c18,none,SoA,enabled,4625740,4551693,4589503,4559097,4559097
2024-05-22 16:46:12,1194,LinkedCells,1.000000,lc_sliced,none,AoS,disabled,12691913,12816996,12834437,12804487,12804487
2024-05-22 16:46:12,1197,LinkedCells,1.000000,lc_sliced,none,AoS,enabled,8724603,8708624,8749484,8710221,8710221
