Date,Iteration,Container,CellSizeFactor,Traversal,Load Estimator,Data Layout,Newton 3,sample0,sample1,sample2,Reduced,Smoothed
2024-05-22 16:45:28,2,LinkedCells,1.000000,lc_c01,none,AoS,disabled,11483771,11740720,11518171,11514731,11514731
2024-05-22 16:45:34,5,LinkedCells,1.000000,lc_c01,none,SoA,disabled,7897000,5983697,6078901,6175027,6175027
2024-05-22 16:45:38,8,LinkedCells,1.000000,lc_c04,none,AoS,disabled,10276494,10162919,10414597,10174276,10174276
2024-05-22 16:45:45,11,LinkedCells,1.000000,lc_c04,none,AoS,enabled,7472527,7583709,7427238,7431766,7431766
2024-05-22 16:45:51,14,LinkedCells,1.000000,lc_c04,none,SoA,disabled,6065386,5772736,5699601,5736179,5736179
2024-05-22 16:45:58,17,LinkedCells,1.000000,lc_c04,none,SoA,enabled,4237332,4455436,4137277,4147282,4147282
2024-05-22 16:46:05,20,LinkedCells,1.000000,lc_c08,none,AoS,disabled,10673556,10342347,10599367,10375467,10375467
2024-05-22 16:46:09,23,LinkedCells,1.000000,lc_c08,none,AoS,enabled,7454267,7574986,7814484,7562914,7562914
2024-05-22 16:46:13,26,LinkedCells,1.000000,lc_c08,none,SoA,disabled,6732826,6369294,6487022,6405647,6405647
2024-05-22 16:46:17,29,LinkedCells,1.000000,lc_c08,none,SoA,enabled,4898308,4969969,4917165,4915279,4915279
2024-05-22 16:46:21,32,LinkedCells,1.000000,lc_c18,none,AoS,disabled,9925635,10254162,10327607,10221309,10221309
2024-05-22 16:46:25,35,LinkedCells,1.000000,lc_c18,none,AoS,enabled,7741530,7914145,8362681,7896883,7896883
2024-05-22 16:46:29,38,LinkedCells,1.000000,lc_c18,none,SoA,disabled,7461103,7077881,7162800,7116203,7116203
2024-05-22 16:46:32,41,LinkedCells,1.000000,lc_c18,none,SoA,enabled,5476505,5635039,5541981,5535433,5535433
2024-05-22 16:46:40,44,LinkedCells,1.000000,lc_sliced,none,AoS,disabled,10636234,10637665,10829587,10637521,10637521
2024-05-22 16:46:45,47,LinkedCells,1.000000,lc_sliced,none,AoS,enabled,7430828,7519337,7517136,7508505,7508505
2024-05-22 16:46:50,50,LinkedCells,1.000000,lc_sliced,none,SoA,disabled,5929532,5737884,5732941,5752600,5752600
2024-05-22 16:46:54,53,LinkedCells,1.000000,lc_sliced,none,SoA,enabled,3899161,3869725,3989820,3872668,3872668
2024-05-22 16:46:57,56,LinkedCells,1.000000,lc_sliced_balanced,none,AoS,disabled,12964296,12917150,12492030,12539256,12539256
2024-05-22 16:47:01,59,LinkedCells,1.000000,lc_sliced_balanced,none,AoS,enabled,9434470,9901042,8999188,9042716,9042716
2024-05-22 16:47:04,62,LinkedCells,1.000000,lc_sliced_balanced,none,SoA,disabled,6374361,5578830,6014499,5658383,5658383
2024-05-22 16:47:07,65,LinkedCells,1.000000,lc_sliced_balanced,none,SoA,enabled,3884596,3818083,4077801,3824734,3824734
2024-05-22 16:47:09,68,LinkedCells,1.000000,lc_sliced_balanced,squared-particles-per-cell,AoS,disabled,10086973,12215347,12281400,12002509,12002509
