Date,Iteration,Container,CellSizeFactor,Traversal,Load Estimator,Data Layout,Newton 3,sample0,sample1,sample2,Reduced,Smoothed
2024-05-24 02:20:49,2,LinkedCells,1.000000,lc_c01,none,AoS,disabled,51323007,51281897,51462793,51286008,51286008
2024-05-24 02:21:03,5,LinkedCells,1.000000,lc_c01,none,SoA,disabled,51568295,29676417,27291477,29719158,29719158
2024-05-24 02:21:18,8,LinkedCells,1.000000,lc_c01_combined_SoA,none,SoA,disabled,30657591,25350890,23240526,23982232,23982232
2024-05-24 02:21:32,11,LinkedCells,1.000000,lc_c04,none,AoS,disabled,40723063,40734011,40474429,40499292,40499292
2024-05-24 02:21:46,14,LinkedCells,1.000000,lc_c04,none,AoS,enabled,30854945,31068959,30813092,30817277,30817277
2024-05-24 02:22:00,17,LinkedCells,1.000000,lc_c04,none,SoA,disabled,30304793,27654301,27523868,27801960,27801960
2024-05-24 02:22:14,20,LinkedCells,1.000000,lc_c04,none,SoA,enabled,17864110,18586394,17410573,17455926,17455926
2024-05-24 02:22:28,23,LinkedCells,1.000000,lc_c04_HCP,none,AoS,disabled,40680792,41007923,40859002,40841181,40841181
2024-05-24 02:22:42,26,LinkedCells,1.000000,lc_c04_HCP,none,AoS,enabled,30822085,30758153,30594753,30617486,30617486
2024-05-24 02:22:56,29,LinkedCells,1.000000,lc_c04_HCP,none,SoA,disabled,31902053,27945205,28598742,28340889,28340889
2024-05-24 02:23:10,32,LinkedCells,1.000000,lc_c04_HCP,none,SoA,enabled,18422280,18316869,17886270,17939871,17939871
2024-05-24 02:23:24,35,LinkedCells,1.000000,lc_c04_combined_SoA,none,SoA,disabled,30876427,30753434,31162041,30765733,30765733
2024-05-24 02:23:35,38,LinkedCells,1.000000,lc_c04_combined_SoA,none,SoA,enabled,21682861,22751624,25700606,22644747,22644747
2024-05-24 02:23:46,41,LinkedCells,1.000000,lc_c08,none,AoS,disabled,42171446,41692187,42033719,41740112,41740112
2024-05-24 02:23:56,44,LinkedCells,1.000000,lc_c08,none,AoS,enabled,31636473,31983938,31757679,31745558,31745558
2024-05-24 02:24:07,47,LinkedCells,1.000000,lc_c08,none,SoA,disabled,29365601,29767952,29760540,29721046,29721046
2024-05-24 02:24:18,50,LinkedCells,1.000000,lc_c08,none,SoA,enabled,19712744,19656755,19899990,19662353,19662353
2024-05-24 02:24:29,53,LinkedCells,1.000000,lc_c18,none,AoS,disabled,41072360,40907947,40958252,40924388,40924388
2024-05-24 02:24:40,56,LinkedCells,1.000000,lc_c18,none,AoS,enabled,32872586,32388483,32836826,32436893,32436893
2024-05-24 02:24:50,59,LinkedCells,1.000000,lc_c18,none,SoA,disabled,35768579,32416870,32565303,32752040,32752040
2024-05-24 02:25:01,62,LinkedCells,1.000000,lc_c18,none,SoA,enabled,21754682,21536972,21617829,21558743,21558743
2024-05-24 02:25:12,65,LinkedCells,1.000000,lc_sliced,none,AoS,disabled,40871813,41220187,40642905,40665795,40665795
2024-05-24 02:25:23,68,LinkedCells,1.000000,lc_sliced,none,AoS,enabled,31112991,30545754,30870036,30602477,30602477
2024-05-24 02:25:35,71,LinkedCells,1.000000,lc_sliced,none,SoA,disabled,27620657,27674543,27666071,27661529,27661529
2024-05-24 02:25:46,74,LinkedCells,1.000000,lc_sliced,none,SoA,enabled,16358352,16687510,16771439,16654594,16654594
2024-05-24 02:25:56,77,LinkedCells,1.000000,lc_sliced_balanced,none,AoS,disabled,45430279,44457350,48606883,44554642,44554642
2024-05-24 02:26:07,80,LinkedCells,1.000000,lc_sliced_balanced,none,AoS,enabled,35612088,30487183,35446994,30999673,30999673
2024-05-24 02:26:18,83,LinkedCells,1.000000,lc_sliced_balanced,none,SoA,disabled,30643314,29232764,27430627,27751895,27751895
2024-05-24 02:26:30,86,LinkedCells,1.000000,lc_sliced_balanced,none,SoA,enabled,16707352,16935007,17508760,16912241,16912241
2024-05-24 02:26:41,89,LinkedCells,1.000000,lc_sliced_balanced,squared-particles-per-cell,AoS,disabled,46892728,42260272,42452144,42723517,42723517
2024-05-24 02:26:51,92,LinkedCells,1.000000,lc_sliced_balanced,squared-particles-per-cell,AoS,enabled,31018855,30913100,31175177,30923675,30923675
2024-05-24 02:27:02,95,LinkedCells,1.000000,lc_sliced_balanced,squared-particles-per-cell,SoA,disabled,37370699,27599422,27331190,28335140,28335140
2024-05-24 02:27:13,98,LinkedCells,1.000000,lc_sliced_balanced,squared-particles-per-cell,SoA,enabled,16800235,18284358,17067836,17041075,17041075
2024-05-24 02:27:23,101,LinkedCells,1.000000,lc_sliced_c02,none,AoS,disabled,41037918,40366002,41109032,40433193,40433193
2024-05-24 02:27:34,104,LinkedCells,1.000000,lc_sliced_c02,none,AoS,enabled,30947155,30681233,31023737,30707825,30707825
2024-05-24 02:27:45,107,LinkedCells,1.000000,lc_sliced_c02,none,SoA,disabled,40916332,27781297,27793330,29094800,29094800
2024-05-24 02:27:56,110,LinkedCells,1.000000,lc_sliced_c02,none,SoA,enabled,17024541,17275690,16772416,16797628,16797628
2024-05-24 02:28:07,113,VerletClusterLists,1.000000,vcl_c01_balanced,none,AoS,disabled,110390362,40813986,40777684,47738951,47738951
2024-05-24 02:28:17,116,VerletClusterLists,1.000000,vcl_c01_balanced,none,SoA,disabled,79279472,20493038,20639337,26371681,26371681
2024-05-24 02:28:28,119,VerletClusterLists,1.000000,vcl_c06,none,AoS,disabled,98917370,41935592,41643687,47371055,47371055
2024-05-24 02:28:39,122,VerletClusterLists,1.000000,vcl_c06,none,AoS,enabled,59129303,23579608,23313471,26895054,26895054
2024-05-24 02:28:50,125,VerletClusterLists,1.000000,vcl_c06,none,SoA,disabled,81249377,21356439,22133939,27345732,27345732
2024-05-24 02:29:00,128,VerletClusterLists,1.000000,vcl_c06,none,SoA,enabled,49381814,13877183,13139682,16763895,16763895
2024-05-24 02:29:11,131,VerletClusterLists,1.000000,vcl_sliced,none,AoS,disabled,101975307,41789878,46029564,47808420,47808420
2024-05-24 02:29:22,134,VerletClusterLists,1.000000,vcl_sliced,none,AoS,enabled,58306385,23007114,23021289,26537041,26537041
