Date,Iteration,Container,CellSizeFactor,Traversal,Load Estimator,Data Layout,Newton 3,sample0,sample1,sample2,Reduced,Smoothed
2024-05-25 18:29:53,2,LinkedCells,1.000000,lc_c01,none,AoS,disabled,134927302,135274614,134810151,134817961,134817961
2024-05-25 18:29:54,5,LinkedCells,1.000000,lc_c01,none,SoA,disabled,107095648,97392080,97235567,97892905,97892905
2024-05-25 18:29:55,8,LinkedCells,1.000000,lc_c01_combined_SoA,none,SoA,disabled,85728493,74739091,76153269,75471717,75471717
2024-05-25 18:29:56,11,LinkedCells,1.000000,lc_c04,none,AoS,disabled,138078476,138464283,137524538,137561467,137561467
2024-05-25 18:29:56,14,LinkedCells,1.000000,lc_c04,none,AoS,enabled,90366726,90588247,90039169,90061006,90061006
2024-05-25 18:29:57,17,LinkedCells,1.000000,lc_c04,none,SoA,disabled,87565217,85660007,85836617,85787021,85787021
2024-05-25 18:29:58,20,LinkedCells,1.000000,lc_c04,none,SoA,enabled,72851172,72506144,72999607,72529145,72529145
2024-05-25 18:29:59,23,LinkedCells,1.000000,lc_c04_HCP,none,AoS,disabled,139472518,139349453,139425466,139357657,139357657
2024-05-25 18:30:00,26,LinkedCells,1.000000,lc_c04_HCP,none,AoS,enabled,90999420,90757183,91050648,90773332,90773332
2024-05-25 18:30:01,29,LinkedCells,1.000000,lc_c04_HCP,none,SoA,disabled,90533230,89057686,89736178,89156055,89156055
2024-05-25 18:30:02,32,LinkedCells,1.000000,lc_c04_HCP,none,SoA,enabled,77391833,76903779,76719700,76764508,76764508
2024-05-25 18:30:02,35,LinkedCells,1.000000,lc_c04_combined_SoA,none,SoA,disabled,87686942,87691384,87790699,87691087,87691087
2024-05-25 18:30:03,38,LinkedCells,1.000000,lc_c04_combined_SoA,none,SoA,enabled,71467081,71279810,71566832,71292294,71292294
2024-05-25 18:30:04,41,LinkedCells,1.000000,lc_c08,none,AoS,disabled,148243643,147940905,147916756,147938548,147938548
2024-05-25 18:30:05,44,LinkedCells,1.000000,lc_c08,none,AoS,enabled,100429930,99900101,99945577,99935422,99935422
2024-05-25 18:30:06,47,LinkedCells,1.000000,lc_c08,none,SoA,disabled,94093967,92649595,92578989,92679987,92679987
2024-05-25 18:30:07,50,LinkedCells,1.000000,lc_c08,none,SoA,enabled,80173732,79382751,80247414,79435483,79435483
2024-05-25 18:30:08,53,LinkedCells,1.000000,lc_c18,none,AoS,disabled,131023074,131098462,131074932,131071474,131071474
2024-05-25 18:30:09,56,LinkedCells,1.000000,lc_c18,none,AoS,enabled,93981580,94652254,93563838,93591687,93591687
2024-05-25 18:30:10,59,LinkedCells,1.000000,lc_c18,none,SoA,disabled,114778571,114498014,114672995,114516717,114516717
2024-05-25 18:30:15,62,LinkedCells,1.000000,lc_c18,none,SoA,enabled,102450630,101695665,100848059,100954897,100954897
2024-05-25 18:30:19,65,LinkedCells,1.000000,lc_sliced,none,AoS,disabled,135432672,133867638,134822225,133971973,133971973
2024-05-25 18:30:24,68,LinkedCells,1.000000,lc_sliced,none,AoS,enabled,84794577,87116620,85148666,85125060,85125060
2024-05-25 18:30:30,71,LinkedCells,1.000000,lc_sliced,none,SoA,disabled,68399520,69471129,69430515,69361782,69361782
2024-05-25 18:30:34,74,LinkedCells,1.000000,lc_sliced,none,SoA,enabled,56718024,55962548,56215034,56012913,56012913
2024-05-25 18:30:42,77,LinkedCells,1.000000,lc_sliced_balanced,none,AoS,disabled,137866931,136094646,138040330,136212798,136212798
2024-05-25 18:30:49,80,LinkedCells,1.000000,lc_sliced_balanced,none,AoS,enabled,94286093,86826127,93258241,87323458,87323458
2024-05-25 18:30:56,83,LinkedCells,1.000000,lc_sliced_balanced,none,SoA,disabled,70913756,69245867,68062513,68252595,68252595
2024-05-25 18:31:01,86,LinkedCells,1.000000,lc_sliced_balanced,none,SoA,enabled,55792395,56397233,57688045,56356910,56356910
2024-05-25 18:31:06,89,LinkedCells,1.000000,lc_sliced_balanced,squared-particles-per-cell,AoS,disabled,137908259,144050924,136717037,136796451,136796451
2024-05-25 18:31:11,92,LinkedCells,1.000000,lc_sliced_balanced,squared-particles-per-cell,AoS,enabled,89571242,90990416,88217962,88308180,88308180
2024-05-25 18:31:16,95,LinkedCells,1.000000,lc_sliced_balanced,squared-particles-per-cell,SoA,disabled,71936447,70083806,72571654,70207315,70207315
2024-05-25 18:31:24,98,LinkedCells,1.000000,lc_sliced_balanced,squared-particles-per-cell,SoA,enabled,58387236,61218442,59757386,59666042,59666042
2024-05-25 18:31:32,101,LinkedCells,1.000000,lc_sliced_c02,none,AoS,disabled,153235346,137580438,137794939,138624098,138624098
2024-05-25 18:31:40,104,LinkedCells,1.000000,lc_sliced_c02,none,AoS,enabled,90166066,90503908,92556136,90481385,90481385
2024-05-25 18:31:47,107,LinkedCells,1.000000,lc_sliced_c02,none,SoA,disabled,71351235,69223289,70867760,69365152,69365152
2024-05-25 18:31:56,110,LinkedCells,1.000000,lc_sliced_c02,none,SoA,enabled,57592694,56339166,57310009,56422734,56422734
2024-05-25 18:32:05,113,VerletClusterLists,1.000000,vcl_c01_balanced,none,AoS,disabled,916926200,356914370,357374206,394248492,394248492
2024-05-25 18:32:14,116,VerletClusterLists,1.000000,vcl_c01_balanced,none,SoA,disabled,601805392,142917747,142594009,173208101,173208101
2024-05-25 18:32:23,119,VerletClusterLists,1.000000,vcl_c06,none,AoS,disabled,825668898,365934952,367483501,396583881,396583881
2024-05-25 18:32:31,122,VerletClusterLists,1.000000,vcl_c06,none,AoS,enabled,441912117,185631906,187423901,202717253,202717253
2024-05-25 18:32:39,125,VerletClusterLists,1.000000,vcl_c06,none,SoA,disabled,603449826,143769732,144017943,174415071,174415071
2024-05-25 18:32:47,128,VerletClusterLists,1.000000,vcl_c06,none,SoA,enabled,328735057,67459788,67990918,84878139,84878139
